title,price,reviews,rating,company,customerreviews,link
"FurnitureKraft Medan Single Size Bed (Glossy Finish, Black)",5399.0,nan,nan,FurnitureKraft,,https://www.amazon.in/FurnitureKraft-Medan-Single-Glossy-Finish/dp/B07D8D3F86/ref=sr_1_36?keywords=bed&qid=1559923881&s=gateway&sr=8-36
@home by Nilkamal Nation Queen Size Solid Wood Bed (Rubber Wood - Walnut),10890.0,20,3.0,@home By Nilkamal,3.0 out of 5 stars,https://www.amazon.in/home-Nilkamal-Nation-Without-Storage/dp/B06WGL8GDL/ref=sr_1_16?keywords=bed&qid=1559923881&s=gateway&sr=8-16
Klassic Single Size Folding Bed | Iron Folding Bed | Niwar Folding Bed for Household Purpose (Large),2199.0,33,3.6,Klassic,3.6 out of 5 stars,https://www.amazon.in/Klassic-Single-Folding-Household-Purpose/dp/B07GJQNB4B/ref=sr_1_24?keywords=bed&qid=1559923881&s=gateway&sr=8-24
HomeTown Tweady Queen Size Engineered Wood Bed (MDF - Denever Oak),,1,5.0,HomeTown,5.0 out of 5 stars,https://www.amazon.in/HomeTown-Tweady-Engineered-Denever-Colour/dp/B07J37L2GN/ref=sr_1_47?keywords=bed&qid=1559923881&s=gateway&sr=8-47
"PARVESH Smart Niwar Folding Bed Size 36"" X 72""",1799.0,19,3.2,PARVESH,3.2 out of 5 stars,https://www.amazon.in/PARVESH-Smart-Niwar-Folding-Size/dp/B07PRLM15N/ref=sr_1_20?keywords=bed&qid=1559923881&s=gateway&sr=8-20
DeckUp Noordin Queen Size Engineered Wood Bed With Box Storage (Plywood - Dark Wenge),,11,4.2,DeckUp,4.2 out of 5 stars,https://www.amazon.in/DeckUp-Engineered-Finish-Noordin-Storage/dp/B07CYS7J4J/ref=sr_1_19?keywords=bed&qid=1559923881&s=gateway&sr=8-19
"GTB Portable Furniture Single Folding Bed in Iron/Metal Black Portable Single Folding Bed - Black Color Stripes, (188 cm x 91cm)",5899.0,2,5.0,GTB,5.0 out of 5 stars,https://www.amazon.in/GTB-Portable-Furniture-Single-Folding/dp/B07QWHKHV3/ref=sr_1_29?keywords=bed&qid=1559923881&s=gateway&sr=8-29
Spacewood Uno Queen Size Engineered Wood Bed (Particle Board - Natural Teak),11999.0,52,3.0,Spacewood,3.0 out of 5 stars,https://www.amazon.in/Spacewood-Queen-Woodpore-Finish-Natural/dp/B075ZZ4SS6/ref=sr_1_44?keywords=bed&qid=1559923881&s=gateway&sr=8-44
Klassic Single Size Folding Bed | Iron Folding Bed | Wood Folding Bed for Household Purpose (Large),2999.0,71,3.8,Klassic,3.8 out of 5 stars,https://www.amazon.in/Klassic-Single-Folding-Household-Purpose/dp/B07GJHJQ26/ref=sr_1_7?keywords=bed&qid=1559923881&s=gateway&sr=8-7
Sahni Portable furniture Single Folding Steel Bed with Mattress Red Color (188 cm x 91cm),6299.0,4,4.7,Sahni Portable Furniture,4.7 out of 5 stars,https://www.amazon.in/Sahni-Portable-furniture-Folding-Mattress/dp/B07PZJZVN5/ref=sr_1_50?keywords=bed&qid=1559923881&s=gateway&sr=8-50
S.T TRADERS Folding Bed Sky Blue 3X6,,nan,nan,S.T. TRADERS,,https://www.amazon.in/S-T-TRADERS-Folding-Bed-Blue/dp/B07PGT5HFT/ref=sr_1_52?keywords=bed&qid=1559923881&s=gateway&sr=8-52
